question_id,cosine_metric,similarity,llm,version
75801284,0.8018651604652405,LOW,gpt-3.5-turbo,chat-gpt-3.5
74363179,0.8019112944602966,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75801284,0.8019949197769165,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75194988,0.8029732704162598,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75346885,0.8031526803970337,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75141541,0.8032451272010803,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75513958,0.8035902380943298,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75335522,0.8037436008453369,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74349234,0.8050480484962463,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73534241,0.8052553534507751,LOW,gpt-3.5-turbo,chat-gpt-3.5
73903529,0.8073045611381531,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74237043,0.8074077367782593,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74118094,0.8078498840332031,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73676116,0.8084703087806702,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74829371,0.8096078038215637,VERY LOW,meta-llama/Llama-2-7b-chat-hf,llama
75745637,0.8098742365837097,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75604275,0.8099510073661804,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74958798,0.8105614185333252,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74495897,0.8112669587135315,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75090788,0.8123273849487305,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73060562,0.8124430179595947,LOW,gpt-3.5-turbo,chat-gpt-3.5
75062538,0.8134819269180298,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75792418,0.8140835762023926,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72847591,0.8142536878585815,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75459074,0.8147450685501099,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72830586,0.8148115277290344,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73206798,0.8152889609336853,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75681460,0.8156698942184448,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75298311,0.8160162568092346,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74985752,0.8163363933563232,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74440532,0.8165984749794006,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73290373,0.8167527914047241,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75022490,0.8170519471168518,LOW,gpt-3.5-turbo,chat-gpt-3.5
75536237,0.8181224465370178,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72940123,0.8182895183563232,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75233987,0.8187342286109924,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74590672,0.8187897801399231,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74412442,0.8197073936462402,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74460252,0.8198500275611877,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75176482,0.8201451301574707,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74941125,0.8210968971252441,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74891998,0.8212238550186157,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74223372,0.8223923444747925,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73925755,0.8223980665206909,LOW,gpt-3.5-turbo,chat-gpt-3.5
75792418,0.8226102590560913,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73870058,0.8231123089790344,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74895100,0.8245165348052979,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75779286,0.8246934413909912,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75754152,0.8247928023338318,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75644586,0.82514488697052,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73206798,0.8262590169906616,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73676462,0.8263737559318542,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74829371,0.8272030353546143,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73538666,0.8277786374092102,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73635965,0.828054666519165,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73093527,0.828361988067627,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75754152,0.8287621736526489,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74912847,0.8299810290336609,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75044024,0.8307232856750488,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73493717,0.8311560153961182,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73393051,0.8315768837928772,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73283623,0.8327789902687073,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74678625,0.8328839540481567,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75779286,0.8337481617927551,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74485432,0.8341127634048462,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75681460,0.8344558477401733,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73707930,0.8348441123962402,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73709225,0.8354099988937378,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73393051,0.8354752063751221,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74588596,0.835641086101532,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72970327,0.8360815048217773,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75150846,0.8370648622512817,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73072459,0.8379949927330017,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75780030,0.8381055593490601,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75552848,0.8381605744361877,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75203685,0.8385553956031799,LOW,gpt-3.5-turbo,chat-gpt-3.5
75705927,0.8405227661132812,LOW,gpt-3.5-turbo,chat-gpt-3.5
74350679,0.842707633972168,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73591819,0.8430522084236145,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
76011691,0.8433732986450195,LOW,gpt-3.5-turbo,chat-gpt-3.5
74727222,0.8434896469116211,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74237043,0.8442227840423584,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73354989,0.8442513942718506,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73515766,0.8448904752731323,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74223372,0.8449854850769043,LOW,gpt-3.5-turbo,chat-gpt-3.5
75291308,0.8450124859809875,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73316485,0.845514178276062,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74400294,0.845611572265625,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73093527,0.8470882177352905,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75701352,0.8480932712554932,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75196037,0.8484845161437988,LOW,gpt-3.5-turbo,chat-gpt-3.5
73920596,0.8484912514686584,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73354989,0.849189043045044,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74590672,0.8498744964599609,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73515934,0.8519198298454285,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74400294,0.8522233963012695,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73746526,0.8524313569068909,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74994173,0.8530541658401489,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75617550,0.8531875610351562,LOW,gpt-3.5-turbo,chat-gpt-3.5
75412883,0.855098307132721,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74933094,0.8552356958389282,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73319080,0.8558940887451172,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75198599,0.8561402559280396,LOW,gpt-3.5-turbo,chat-gpt-3.5
75291308,0.8563075065612793,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75650611,0.856589674949646,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73332258,0.8583470582962036,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74929519,0.8585765957832336,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73319080,0.8595554232597351,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73683516,0.8607567548751831,LOW,gpt-3.5-turbo,chat-gpt-3.5
73657033,0.8633372783660889,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73841384,0.865463376045227,LOW,gpt-3.5-turbo,chat-gpt-3.5
75676718,0.8661036491394043,LOW,gpt-3.5-turbo,chat-gpt-3.5
75176482,0.8681658506393433,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75090788,0.8688639998435974,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73694809,0.8699396848678589,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75802832,0.8711923360824585,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74659206,0.8739691972732544,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75802832,0.8739780187606812,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75314123,0.8768457174301147,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73032148,0.8781572580337524,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75036609,0.8781991004943848,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73113554,0.8782516717910767,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74076957,0.8789211511611938,LOW,gpt-3.5-turbo,chat-gpt-3.5
74891998,0.8791913986206055,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75036609,0.8796322345733643,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75604275,0.8817436695098877,HIGH,gpt-3.5-turbo,chat-gpt-3.5
76012769,0.8845442533493042,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74350679,0.885263204574585,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75676718,0.8857881426811218,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73290373,0.886566162109375,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75137675,0.8866451382637024,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74960462,0.8867530226707458,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73131247,0.8869498372077942,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72854554,0.8886780142784119,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73687017,0.8903568387031555,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73113554,0.8927920460700989,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75341458,0.8942480683326721,LOW,gpt-3.5-turbo,chat-gpt-3.5
73032148,0.8962132334709167,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73332258,0.9059485197067261,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75355962,0.9086500406265259,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72856097,0.912541389465332,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73657033,0.9150872230529785,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74960462,0.9160606265068054,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76012769,0.9184165000915527,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75494817,0.9211219549179077,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73687017,0.9228523969650269,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
